#Software: unstable (commit nogit)
#Command: breakdancer-max -o Drosophila_subobscura_NC_048534.1 Puntos_rotura/OF58_puntos_rotura_bwamem2.cfg 
#Library Statistics:
#OF58_mate_proc_dupmarc_bwamem2.bam	mean:308.84	std:106.42	uppercutoff:706.3	lowercutoff:0	readlen:99.5	library:OF58	reflen:25941696	seqcov:39.4298	phycov:61.1935	1:8748	2:30816	4:27194	8:8281	32:47458
#Chr1	Pos1	Orientation1	Chr2	Pos2	Orientation2	Type	Size	Score	num_Reads	num_Reads_lib	OF58_mate_proc_dupmarc_bwamem2.bam
Drosophila_subobscura_NC_048534.1	22231808	38+0-	Drosophila_subobscura_NC_048534.1	22233447	1+38-	DEL	1700	99	38	OF58_mate_proc_dupmarc_bwamem2.bam|38	0.30
Drosophila_subobscura_NC_048534.1	22340350	35+0-	Drosophila_subobscura_NC_048534.1	22341966	0+35-	DEL	1691	99	35	OF58_mate_proc_dupmarc_bwamem2.bam|35	0.07
Drosophila_subobscura_NC_048534.1	22413585	50+0-	Drosophila_subobscura_NC_048534.1	22414570	0+50-	DEL	1038	99	50	OF58_mate_proc_dupmarc_bwamem2.bam|50	0.03
Drosophila_subobscura_NC_048534.1	22460519	2+0-	Drosophila_subobscura_NC_048534.1	22461079	0+2-	DEL	477	43	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	2.25
Drosophila_subobscura_NC_048534.1	22495789	37+0-	Drosophila_subobscura_NC_048534.1	22496528	1+39-	DEL	782	99	37	OF58_mate_proc_dupmarc_bwamem2.bam|37	0.01
Drosophila_subobscura_NC_048534.1	22632368	0+4-	Drosophila_subobscura_NC_048534.1	22632392	0+4-	INV	-232	50	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	22650984	31+0-	Drosophila_subobscura_NC_048534.1	22651729	0+32-	DEL	793	99	31	OF58_mate_proc_dupmarc_bwamem2.bam|31	0.04
Drosophila_subobscura_NC_048534.1	22742424	47+0-	Drosophila_subobscura_NC_048534.1	22744048	1+43-	DEL	1678	99	43	OF58_mate_proc_dupmarc_bwamem2.bam|43	0.03
Drosophila_subobscura_NC_048534.1	23051219	38+0-	Drosophila_subobscura_NC_048534.1	23051669	0+44-	DEL	524	99	38	OF58_mate_proc_dupmarc_bwamem2.bam|38	0.05
Drosophila_subobscura_NC_048534.1	23090225	41+1-	Drosophila_subobscura_NC_048534.1	23091825	3+41-	DEL	1678	99	41	OF58_mate_proc_dupmarc_bwamem2.bam|41	0.64
Drosophila_subobscura_NC_048534.1	23122204	53+0-	Drosophila_subobscura_NC_048534.1	23122651	0+36-	DEL	541	99	36	OF58_mate_proc_dupmarc_bwamem2.bam|36	0.03
Drosophila_subobscura_NC_048534.1	23179383	39+0-	Drosophila_subobscura_NC_048534.1	23180993	0+38-	DEL	1682	99	38	OF58_mate_proc_dupmarc_bwamem2.bam|38	0.31
Drosophila_subobscura_NC_048534.1	16322606	17+26-	Drosophila_subobscura_NC_048534.1	23730942	44+0-	INV	7407920	99	17	OF58_mate_proc_dupmarc_bwamem2.bam|17	1.99
Drosophila_subobscura_NC_048534.1	16322606	17+26-	Drosophila_subobscura_NC_048534.1	23732120	0+53-	INV	7409125	99	26	OF58_mate_proc_dupmarc_bwamem2.bam|26	1.99
Drosophila_subobscura_NC_048534.1	23730942	44+0-	Drosophila_subobscura_NC_048534.1	23731794	0+53-	DEL	852	99	27	OF58_mate_proc_dupmarc_bwamem2.bam|27	0.27
Drosophila_subobscura_NC_048534.1	23323080	31+0-	Drosophila_subobscura_NC_048534.1	23323823	1+29-	DEL	820	99	29	OF58_mate_proc_dupmarc_bwamem2.bam|29	0.07
Drosophila_subobscura_NC_048534.1	23346788	38+0-	Drosophila_subobscura_NC_048534.1	23348406	0+39-	DEL	1702	99	38	OF58_mate_proc_dupmarc_bwamem2.bam|38	0.32
Drosophila_subobscura_NC_048534.1	23367688	3+2-	Drosophila_subobscura_NC_048534.1	23368469	14+8-	ITX	-242	53	5	OF58_mate_proc_dupmarc_bwamem2.bam|5	0.70
Drosophila_subobscura_NC_048534.1	23586780	21+0-	Drosophila_subobscura_NC_048534.1	23587258	7+15-	DEL	517	99	15	OF58_mate_proc_dupmarc_bwamem2.bam|15	1.74
Drosophila_subobscura_NC_048534.1	23586881	1+11-	Drosophila_subobscura_NC_048534.1	23587395	7+15-	ITX	-92	88	7	OF58_mate_proc_dupmarc_bwamem2.bam|7	0.55
Drosophila_subobscura_NC_048534.1	23710198	48+0-	Drosophila_subobscura_NC_048534.1	23710926	0+48-	DEL	822	99	48	OF58_mate_proc_dupmarc_bwamem2.bam|48	0.91
Drosophila_subobscura_NC_048534.1	23844641	44+43-	Drosophila_subobscura_NC_048534.1	23845050	44+43-	ITX	-158	99	43	OF58_mate_proc_dupmarc_bwamem2.bam|43	NA
Drosophila_subobscura_NC_048534.1	23907287	8+0-	Drosophila_subobscura_NC_048534.1	23921038	8+0-	INV	13539	99	8	OF58_mate_proc_dupmarc_bwamem2.bam|8	1.64
Drosophila_subobscura_NC_048534.1	16189452	8+3-	Drosophila_subobscura_NC_048534.1	24359964	7+7-	INV	8170264	99	7	OF58_mate_proc_dupmarc_bwamem2.bam|7	1.99
Drosophila_subobscura_NC_048534.1	16189746	0+5-	Drosophila_subobscura_NC_048534.1	24359964	7+7-	INV	8169914	99	5	OF58_mate_proc_dupmarc_bwamem2.bam|5	1.99
Drosophila_subobscura_NC_048534.1	17326477	4+2-	Drosophila_subobscura_NC_048534.1	24360578	0+2-	DEL	7034020	42	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	1.99
Drosophila_subobscura_NC_048534.1	23948535	1+4-	Drosophila_subobscura_NC_048534.1	23948605	1+4-	INV	-189	45	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	24064978	48+0-	Drosophila_subobscura_NC_048534.1	24066602	0+48-	DEL	1669	99	46	OF58_mate_proc_dupmarc_bwamem2.bam|46	0.05
Drosophila_subobscura_NC_048534.1	24083328	10+0-	Drosophila_subobscura_NC_048534.1	24084133	2+10-	DEL	761	99	10	OF58_mate_proc_dupmarc_bwamem2.bam|10	0.24
Drosophila_subobscura_NC_048534.1	24089648	45+1-	Drosophila_subobscura_NC_048534.1	24090385	0+45-	DEL	815	99	45	OF58_mate_proc_dupmarc_bwamem2.bam|45	0.15
Drosophila_subobscura_NC_048534.1	24098489	24+0-	Drosophila_subobscura_NC_048534.1	24098899	0+23-	DEL	470	99	23	OF58_mate_proc_dupmarc_bwamem2.bam|23	0.28
Drosophila_subobscura_NC_048534.1	24165914	67+0-	Drosophila_subobscura_NC_048534.1	24166664	0+69-	DEL	834	99	67	OF58_mate_proc_dupmarc_bwamem2.bam|67	0.04
Drosophila_subobscura_NC_048534.1	24324626	2+3-	Drosophila_subobscura_NC_048534.1	24324671	2+3-	INV	-266	48	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	24327494	2+0-	Drosophila_subobscura_NC_048534.1	24327984	0+2-	DEL	430	34	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	1.24
Drosophila_subobscura_NC_048534.1	24361421	20+4-	Drosophila_subobscura_NC_048534.1	24361847	41+29-	ITX	-231	99	11	OF58_mate_proc_dupmarc_bwamem2.bam|11	0.88
Drosophila_subobscura_NC_048534.1	24363516	11+20-	Drosophila_subobscura_NC_048534.1	24366107	20+3-	ITX	1921	99	20	OF58_mate_proc_dupmarc_bwamem2.bam|20	1.62
Drosophila_subobscura_NC_048534.1	24363666	11+20-	Drosophila_subobscura_NC_048534.1	24366145	0+12-	DEL	2552	99	11	OF58_mate_proc_dupmarc_bwamem2.bam|11	1.84
Drosophila_subobscura_NC_048534.1	24369511	8+0-	Drosophila_subobscura_NC_048534.1	24369982	0+8-	DEL	505	99	8	OF58_mate_proc_dupmarc_bwamem2.bam|8	0.38
Drosophila_subobscura_NC_048534.1	24376726	58+13-	Drosophila_subobscura_NC_048534.1	24377264	0+44-	DEL	603	99	43	OF58_mate_proc_dupmarc_bwamem2.bam|43	0.06
Drosophila_subobscura_NC_048534.1	24472174	278+471-	Drosophila_subobscura_NC_048534.1	24473403	278+471-	ITX	128	99	71	OF58_mate_proc_dupmarc_bwamem2.bam|71	NA
Drosophila_subobscura_NC_048534.1	24472174	278+471-	Drosophila_subobscura_NC_048534.1	24475125	463+31-	ITX	1792	99	36	OF58_mate_proc_dupmarc_bwamem2.bam|36	5.69
Drosophila_subobscura_NC_048534.1	727789	57+17-	Drosophila_subobscura_NC_048534.1	24594486	35+18-	INV	22161830	99	14	OF58_mate_proc_dupmarc_bwamem2.bam|14	2.00
Drosophila_subobscura_NC_048534.1	24568089	43+0-	Drosophila_subobscura_NC_048534.1	24568833	2+43-	DEL	815	99	43	OF58_mate_proc_dupmarc_bwamem2.bam|43	0.08
Drosophila_subobscura_NC_048534.1	24593657	39+0-	Drosophila_subobscura_NC_048534.1	24594588	1+41-	DEL	1009	99	39	OF58_mate_proc_dupmarc_bwamem2.bam|39	0.11
Drosophila_subobscura_NC_048534.1	24612710	49+2-	Drosophila_subobscura_NC_048534.1	24614288	0+51-	DEL	1649	99	48	OF58_mate_proc_dupmarc_bwamem2.bam|48	0.20
Drosophila_subobscura_NC_048534.1	24698748	2+0-	Drosophila_subobscura_NC_048534.1	24699276	0+2-	DEL	481	31	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	1.63
Drosophila_subobscura_NC_048534.1	24789127	16+0-	Drosophila_subobscura_NC_048534.1	24789424	0+16-	DEL	453	99	16	OF58_mate_proc_dupmarc_bwamem2.bam|16	0.22
Drosophila_subobscura_NC_048534.1	24843152	35+0-	Drosophila_subobscura_NC_048534.1	24844726	0+14-	DEL	1603	99	14	OF58_mate_proc_dupmarc_bwamem2.bam|14	0.15
Drosophila_subobscura_NC_048534.1	24845306	4+3-	Drosophila_subobscura_NC_048534.1	24845514	4+3-	ITX	-287	41	3	OF58_mate_proc_dupmarc_bwamem2.bam|3	NA
Drosophila_subobscura_NC_048534.1	24968093	61+60-	Drosophila_subobscura_NC_048534.1	24968787	61+60-	ITX	40	99	59	OF58_mate_proc_dupmarc_bwamem2.bam|59	NA
Drosophila_subobscura_NC_048534.1	25003438	30+0-	Drosophila_subobscura_NC_048534.1	25011159	0+30-	DEL	7779	99	30	OF58_mate_proc_dupmarc_bwamem2.bam|30	0.05
Drosophila_subobscura_NC_048534.1	25058791	42+1-	Drosophila_subobscura_NC_048534.1	25059567	0+43-	DEL	819	99	42	OF58_mate_proc_dupmarc_bwamem2.bam|42	0.11
Drosophila_subobscura_NC_048534.1	25069512	3+0-	Drosophila_subobscura_NC_048534.1	25069981	0+3-	DEL	427	49	3	OF58_mate_proc_dupmarc_bwamem2.bam|3	0.86
Drosophila_subobscura_NC_048534.1	21126489	13+8-	Drosophila_subobscura_NC_048534.1	25228460	0+8-	INV	4101617	74	4	OF58_mate_proc_dupmarc_bwamem2.bam|4	2.01
Drosophila_subobscura_NC_048534.1	25217371	57+0-	Drosophila_subobscura_NC_048534.1	25218081	0+56-	DEL	782	99	56	OF58_mate_proc_dupmarc_bwamem2.bam|56	0.10
Drosophila_subobscura_NC_048534.1	25228783	3+2-	Drosophila_subobscura_NC_048534.1	25228860	3+2-	ITX	-247	41	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	25337351	38+0-	Drosophila_subobscura_NC_048534.1	25344412	0+39-	DEL	7145	99	38	OF58_mate_proc_dupmarc_bwamem2.bam|38	0.08
Drosophila_subobscura_NC_048534.1	25367656	47+0-	Drosophila_subobscura_NC_048534.1	25368416	0+46-	DEL	823	99	46	OF58_mate_proc_dupmarc_bwamem2.bam|46	0.07
Drosophila_subobscura_NC_048534.1	25374058	26+2-	Drosophila_subobscura_NC_048534.1	25374519	0+25-	DEL	538	99	25	OF58_mate_proc_dupmarc_bwamem2.bam|25	NA
Drosophila_subobscura_NC_048534.1	25477173	41+0-	Drosophila_subobscura_NC_048534.1	25477955	0+41-	DEL	844	99	41	OF58_mate_proc_dupmarc_bwamem2.bam|41	0.13
Drosophila_subobscura_NC_048534.1	25527644	3+0-	Drosophila_subobscura_NC_048534.1	25528071	1+4-	DEL	478	33	3	OF58_mate_proc_dupmarc_bwamem2.bam|3	0.94
Drosophila_subobscura_NC_048534.1	25551397	15+0-	Drosophila_subobscura_NC_048534.1	25551784	0+15-	DEL	469	99	15	OF58_mate_proc_dupmarc_bwamem2.bam|15	0.49
Drosophila_subobscura_NC_048534.1	25560960	2+2-	Drosophila_subobscura_NC_048534.1	25561023	2+2-	INV	-243	46	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	25563510	35+1-	Drosophila_subobscura_NC_048534.1	25564241	0+34-	DEL	783	99	34	OF58_mate_proc_dupmarc_bwamem2.bam|34	0.12
Drosophila_subobscura_NC_048534.1	5328233	0+23-	Drosophila_subobscura_NC_048534.1	25881139	1+2-	INV	20552678	39	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	2.00
Drosophila_subobscura_NC_048534.1	23549196	276+291-	Drosophila_subobscura_NC_048534.1	25938988	64+99-	DEL	2390030	99	21	OF58_mate_proc_dupmarc_bwamem2.bam|21	2.05
Drosophila_subobscura_NC_048534.1	23549029	276+291-	Drosophila_subobscura_NC_048534.1	25940601	194+203-	ITX	1942377	99	16	OF58_mate_proc_dupmarc_bwamem2.bam|16	2.05
Drosophila_subobscura_NC_048534.1	25938988	64+99-	Drosophila_subobscura_NC_048534.1	25940601	194+203-	ITX	7	38	7	OF58_mate_proc_dupmarc_bwamem2.bam|7	1.35
Drosophila_subobscura_NC_048534.1	25938988	64+99-	Drosophila_subobscura_NC_048534.1	25941552	56+2-	ITX	1209	91	11	OF58_mate_proc_dupmarc_bwamem2.bam|11	6.13
Drosophila_subobscura_NC_048534.1	25938227	10+25-	Drosophila_subobscura_NC_048534.1	25939804	194+203-	DEL	1803	34	5	OF58_mate_proc_dupmarc_bwamem2.bam|5	8.73
Drosophila_subobscura_NC_048534.1	25669462	2+2-	Drosophila_subobscura_NC_048534.1	25669559	2+2-	INV	-241	44	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	25686264	7+10-	Drosophila_subobscura_NC_048534.1	25686596	0+21-	INV	-132	99	6	OF58_mate_proc_dupmarc_bwamem2.bam|6	0.27
Drosophila_subobscura_NC_048534.1	25780600	2+2-	Drosophila_subobscura_NC_048534.1	25780748	2+2-	INV	-221	41	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	25852333	51+0-	Drosophila_subobscura_NC_048534.1	25853595	0+51-	DEL	1350	99	51	OF58_mate_proc_dupmarc_bwamem2.bam|51	0.13
Drosophila_subobscura_NC_048534.1	25872674	5+0-	Drosophila_subobscura_NC_048534.1	25872754	5+0-	INV	-203	45	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	25875751	44+0-	Drosophila_subobscura_NC_048534.1	25877385	0+43-	DEL	1706	99	43	OF58_mate_proc_dupmarc_bwamem2.bam|43	0.08
Drosophila_subobscura_NC_048534.1	25891867	2+2-	Drosophila_subobscura_NC_048534.1	25891939	2+2-	INV	-219	45	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	25907771	62+0-	Drosophila_subobscura_NC_048534.1	25908385	1+60-	DEL	785	99	50	OF58_mate_proc_dupmarc_bwamem2.bam|50	0.42
Drosophila_subobscura_NC_048534.1	25910518	44+1-	Drosophila_subobscura_NC_048534.1	25910939	1+43-	DEL	488	99	42	OF58_mate_proc_dupmarc_bwamem2.bam|42	1.85
Drosophila_subobscura_NC_048534.1	25919209	0+6-	Drosophila_subobscura_NC_048534.1	25919285	0+6-	INV	-270	45	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	25932047	54+1-	Drosophila_subobscura_NC_048534.1	25932618	0+53-	DEL	638	99	53	OF58_mate_proc_dupmarc_bwamem2.bam|53	1.28
Drosophila_subobscura_NC_048534.1	25934187	20+0-	Drosophila_subobscura_NC_048534.1	25936123	52+170-	DEL	1913	99	18	OF58_mate_proc_dupmarc_bwamem2.bam|18	1.61
Drosophila_subobscura_NC_048534.1	25934822	18+5-	Drosophila_subobscura_NC_048534.1	25936123	52+170-	DEL	1378	99	17	OF58_mate_proc_dupmarc_bwamem2.bam|17	1.55
Drosophila_subobscura_NC_048534.1	25934650	18+5-	Drosophila_subobscura_NC_048534.1	25935889	4+0-	ITX	681	70	4	OF58_mate_proc_dupmarc_bwamem2.bam|4	1.44
